nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='prune', device_id=3, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.2062
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9452153444290161
acc_val: 0.4119
Epoch 10, training loss: 1.6309700012207031
acc_val: 0.4119
Epoch 20, training loss: 1.6187177896499634
acc_val: 0.4119
Epoch 30, training loss: 1.605920433998108
acc_val: 0.4117
Epoch 40, training loss: 1.5945311784744263
acc_val: 0.4119
Epoch 50, training loss: 1.5863444805145264
acc_val: 0.4114
Epoch 60, training loss: 1.5802735090255737
acc_val: 0.4139
Epoch 70, training loss: 1.574172019958496
acc_val: 0.4133
Epoch 80, training loss: 1.567203402519226
acc_val: 0.4161
Epoch 90, training loss: 1.5603030920028687
acc_val: 0.4202
Epoch 100, training loss: 1.5511009693145752
acc_val: 0.4285
Epoch 110, training loss: 1.544277548789978
acc_val: 0.4296
Epoch 120, training loss: 1.538050889968872
acc_val: 0.4465
Epoch 130, training loss: 1.5357635021209717
acc_val: 0.4365
Epoch 140, training loss: 1.531242847442627
acc_val: 0.4420
Epoch 150, training loss: 1.5315680503845215
acc_val: 0.4494
Epoch 160, training loss: 1.5308433771133423
acc_val: 0.4490
Epoch 170, training loss: 1.5277936458587646
acc_val: 0.4458
Epoch 180, training loss: 1.5291975736618042
acc_val: 0.4452
Epoch 190, training loss: 1.5267541408538818
acc_val: 0.4493
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4169
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 18.43647, Surrogate test score: 0.70812
Attacking: Epoch 1, Loss: 17.54568, Surrogate test score: 0.67261
Attacking: Epoch 2, Loss: 16.67638, Surrogate test score: 0.64258
Attacking: Epoch 3, Loss: 15.84593, Surrogate test score: 0.60583
Attacking: Epoch 4, Loss: 15.06069, Surrogate test score: 0.57737
Attacking: Epoch 5, Loss: 14.32373, Surrogate test score: 0.54969
Attacking: Epoch 6, Loss: 13.63418, Surrogate test score: 0.52280
Attacking: Epoch 7, Loss: 12.98687, Surrogate test score: 0.49535
Attacking: Epoch 8, Loss: 12.38202, Surrogate test score: 0.47070
Attacking: Epoch 9, Loss: 11.80864, Surrogate test score: 0.44986
Attacking: Epoch 10, Loss: 11.26718, Surrogate test score: 0.42857
Attacking: Epoch 11, Loss: 10.75981, Surrogate test score: 0.40975
Attacking: Epoch 12, Loss: 10.29034, Surrogate test score: 0.39585
Attacking: Epoch 13, Loss: 9.86117, Surrogate test score: 0.38073
Attacking: Epoch 14, Loss: 9.47443, Surrogate test score: 0.36941
Attacking: Epoch 15, Loss: 9.12905, Surrogate test score: 0.36034
Attacking: Epoch 16, Loss: 8.82601, Surrogate test score: 0.35305
Attacking: Epoch 17, Loss: 8.56263, Surrogate test score: 0.34622
Attacking: Epoch 18, Loss: 8.33538, Surrogate test score: 0.34118
Attacking: Epoch 19, Loss: 8.14124, Surrogate test score: 0.33636
Attacking: Epoch 20, Loss: 7.97685, Surrogate test score: 0.33356
Attacking: Epoch 21, Loss: 7.83833, Surrogate test score: 0.33165
Attacking: Epoch 22, Loss: 7.72309, Surrogate test score: 0.32964
Attacking: Epoch 23, Loss: 7.62627, Surrogate test score: 0.32818
Attacking: Epoch 24, Loss: 7.54485, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.47665, Surrogate test score: 0.32616
Attacking: Epoch 26, Loss: 7.41899, Surrogate test score: 0.32560
Attacking: Epoch 27, Loss: 7.36946, Surrogate test score: 0.32504
Attacking: Epoch 28, Loss: 7.32635, Surrogate test score: 0.32482
Attacking: Epoch 29, Loss: 7.28848, Surrogate test score: 0.32459
Attacking: Epoch 30, Loss: 7.25495, Surrogate test score: 0.32448
Attacking: Epoch 31, Loss: 7.22488, Surrogate test score: 0.32448
Attacking: Epoch 32, Loss: 7.19745, Surrogate test score: 0.32437
Attacking: Epoch 33, Loss: 7.17222, Surrogate test score: 0.32437
Attacking: Epoch 34, Loss: 7.14851, Surrogate test score: 0.32437
Attacking: Epoch 35, Loss: 7.12562, Surrogate test score: 0.32415
Attacking: Epoch 36, Loss: 7.10328, Surrogate test score: 0.32415
Attacking: Epoch 37, Loss: 7.08153, Surrogate test score: 0.32415
Attacking: Epoch 38, Loss: 7.06044, Surrogate test score: 0.32415
Attacking: Epoch 39, Loss: 7.04022, Surrogate test score: 0.32415
Attacking: Epoch 40, Loss: 7.02082, Surrogate test score: 0.32415
Attacking: Epoch 41, Loss: 7.00221, Surrogate test score: 0.32415
Attacking: Epoch 42, Loss: 6.98422, Surrogate test score: 0.32415
Attacking: Epoch 43, Loss: 6.96665, Surrogate test score: 0.32415
Attacking: Epoch 44, Loss: 6.94946, Surrogate test score: 0.32403
Attacking: Epoch 45, Loss: 6.93265, Surrogate test score: 0.32403
Attacking: Epoch 46, Loss: 6.91617, Surrogate test score: 0.32392
Attacking: Epoch 47, Loss: 6.90002, Surrogate test score: 0.32392
Attacking: Epoch 48, Loss: 6.88422, Surrogate test score: 0.32392
Attacking: Epoch 49, Loss: 6.86876, Surrogate test score: 0.32392
Attacking: Epoch 50, Loss: 6.85365, Surrogate test score: 0.32392
Attacking: Epoch 51, Loss: 6.83886, Surrogate test score: 0.32392
Attacking: Epoch 52, Loss: 6.82443, Surrogate test score: 0.32392
Attacking: Epoch 53, Loss: 6.81031, Surrogate test score: 0.32392
Attacking: Epoch 54, Loss: 6.79648, Surrogate test score: 0.32392
Attacking: Epoch 55, Loss: 6.78293, Surrogate test score: 0.32392
Attacking: Epoch 56, Loss: 6.76967, Surrogate test score: 0.32392
Attacking: Epoch 57, Loss: 6.75670, Surrogate test score: 0.32392
Attacking: Epoch 158, Loss: 1.09773, Surrogate test score: 0.06409
Attacking: Epoch 159, Loss: 1.09728, Surrogate test score: 0.06409
Attacking: Epoch 160, Loss: 1.09681, Surrogate test score: 0.06409
Attacking: Epoch 161, Loss: 1.09637, Surrogate test score: 0.06409
Attacking: Epoch 162, Loss: 1.09592, Surrogate test score: 0.06409
Attacking: Epoch 163, Loss: 1.09548, Surrogate test score: 0.06409
Attacking: Epoch 164, Loss: 1.09503, Surrogate test score: 0.06409
Attacking: Epoch 165, Loss: 1.09460, Surrogate test score: 0.06409
Attacking: Epoch 166, Loss: 1.09417, Surrogate test score: 0.06409
Attacking: Epoch 167, Loss: 1.09374, Surrogate test score: 0.06409
Attacking: Epoch 168, Loss: 1.09332, Surrogate test score: 0.06409
Attacking: Epoch 169, Loss: 1.09290, Surrogate test score: 0.06409
Attacking: Epoch 170, Loss: 1.09249, Surrogate test score: 0.06409
Attacking: Epoch 171, Loss: 1.09207, Surrogate test score: 0.06409
Attacking: Epoch 172, Loss: 1.09166, Surrogate test score: 0.06409
Attacking: Epoch 173, Loss: 1.09125, Surrogate test score: 0.06409
Attacking: Epoch 174, Loss: 1.09085, Surrogate test score: 0.06409
Attacking: Epoch 175, Loss: 1.09044, Surrogate test score: 0.06409
Attacking: Epoch 176, Loss: 1.09004, Surrogate test score: 0.06409
Attacking: Epoch 177, Loss: 1.08964, Surrogate test score: 0.06409
Attacking: Epoch 178, Loss: 1.08924, Surrogate test score: 0.06409
Attacking: Epoch 179, Loss: 1.08885, Surrogate test score: 0.06409
Attacking: Epoch 180, Loss: 1.08846, Surrogate test score: 0.06409
Attacking: Epoch 181, Loss: 1.08807, Surrogate test score: 0.06409
Attacking: Epoch 182, Loss: 1.08768, Surrogate test score: 0.06409
Attacking: Epoch 183, Loss: 1.08730, Surrogate test score: 0.06409
Attacking: Epoch 184, Loss: 1.08692, Surrogate test score: 0.06409
Attacking: Epoch 185, Loss: 1.08655, Surrogate test score: 0.06409
Attacking: Epoch 186, Loss: 1.08616, Surrogate test score: 0.06409
Attacking: Epoch 187, Loss: 1.08579, Surrogate test score: 0.06409
Attacking: Epoch 188, Loss: 1.08542, Surrogate test score: 0.06409
Attacking: Epoch 189, Loss: 1.08505, Surrogate test score: 0.06409
Attacking: Epoch 190, Loss: 1.08468, Surrogate test score: 0.06409
Attacking: Epoch 191, Loss: 1.08431, Surrogate test score: 0.06409
Attacking: Epoch 192, Loss: 1.08394, Surrogate test score: 0.06409
Attacking: Epoch 193, Loss: 1.08358, Surrogate test score: 0.06409
Attacking: Epoch 194, Loss: 1.08320, Surrogate test score: 0.06409
Attacking: Epoch 195, Loss: 1.08283, Surrogate test score: 0.06398
Attacking: Epoch 196, Loss: 1.08247, Surrogate test score: 0.06398
Attacking: Epoch 197, Loss: 1.08211, Surrogate test score: 0.06398
Attacking: Epoch 198, Loss: 1.08175, Surrogate test score: 0.06398
Attacking: Epoch 199, Loss: 1.08139, Surrogate test score: 0.06398
Attacking: Epoch 200, Loss: 1.08104, Surrogate test score: 0.06398
Attacking: Epoch 201, Loss: 1.08068, Surrogate test score: 0.06398
Attacking: Epoch 202, Loss: 1.08033, Surrogate test score: 0.06398
Attacking: Epoch 203, Loss: 1.07998, Surrogate test score: 0.06398
Attacking: Epoch 204, Loss: 1.07964, Surrogate test score: 0.06398
Attacking: Epoch 205, Loss: 1.07929, Surrogate test score: 0.06398
Attacking: Epoch 206, Loss: 1.07894, Surrogate test score: 0.06398
Attacking: Epoch 207, Loss: 1.07861, Surrogate test score: 0.06398
Attacking: Epoch 208, Loss: 1.07826, Surrogate test score: 0.06398
Attacking: Epoch 209, Loss: 1.07792, Surrogate test score: 0.06398
Attacking: Epoch 210, Loss: 1.07758, Surrogate test score: 0.06398
Attacking: Epoch 211, Loss: 1.07724, Surrogate test score: 0.06398
Attacking: Epoch 212, Loss: 1.07689, Surrogate test score: 0.06398
Attacking: Epoch 213, Loss: 1.07654, Surrogate test score: 0.06398
Attacking: Epoch 214, Loss: 1.07618, Surrogate test score: 0.06398
Attacking: Epoch 215, Loss: 1.07575, Surrogate test score: 0.06398
Attacking: Epoch 216, Loss: 1.07513, Surrogate test score: 0.06398
Attacking: Epoch 217, Loss: 1.07412, Surrogate test score: 0.06387
Attacking: Epoch 218, Loss: 1.07281, Surrogate test score: 0.06387
Attacking: Epoch 219, Loss: 1.07191, Surrogate test score: 0.06387
Attacking: Epoch 220, Loss: 1.07149, Surrogate test score: 0.06387
Attacking: Epoch 221, Loss: 1.07123, Surrogate test score: 0.06387
Attacking: Epoch 222, Loss: 1.07093, Surrogate test score: 0.06387
Attacking: Epoch 223, Loss: 1.07052, Surrogate test score: 0.06387
Attacking: Epoch 224, Loss: 1.07017, Surrogate test score: 0.06387
Attacking: Epoch 225, Loss: 1.06986, Surrogate test score: 0.06375
Attacking: Epoch 226, Loss: 1.06953, Surrogate test score: 0.06375
Attacking: Epoch 227, Loss: 1.06922, Surrogate test score: 0.06375
Attacking: Epoch 228, Loss: 1.06891, Surrogate test score: 0.06375
Attacking: Epoch 229, Loss: 1.06859, Surrogate test score: 0.06375
Attacking: Epoch 230, Loss: 1.06829, Surrogate test score: 0.06375
Attacking: Epoch 231, Loss: 1.06799, Surrogate test score: 0.06375
Attacking: Epoch 232, Loss: 1.06769, Surrogate test score: 0.06375
Attacking: Epoch 233, Loss: 1.06740, Surrogate test score: 0.06375
Attacking: Epoch 234, Loss: 1.06711, Surrogate test score: 0.06375
Attacking: Epoch 235, Loss: 1.06682, Surrogate test score: 0.06375
Attacking: Epoch 236, Loss: 1.06654, Surrogate test score: 0.06375
Attacking: Epoch 237, Loss: 1.06625, Surrogate test score: 0.06375
Attacking: Epoch 238, Loss: 1.06597, Surrogate test score: 0.06375
Attacking: Epoch 239, Loss: 1.06569, Surrogate test score: 0.06375
Attacking: Epoch 240, Loss: 1.06542, Surrogate test score: 0.06375
Attacking: Epoch 241, Loss: 1.06514, Surrogate test score: 0.06375
Attacking: Epoch 242, Loss: 1.06487, Surrogate test score: 0.06375
Attacking: Epoch 243, Loss: 1.06460, Surrogate test score: 0.06375
Attacking: Epoch 244, Loss: 1.06433, Surrogate test score: 0.06375
Attacking: Epoch 245, Loss: 1.06407, Surrogate test score: 0.06375
Attacking: Epoch 246, Loss: 1.06380, Surrogate test score: 0.06375
Attacking: Epoch 247, Loss: 1.06354, Surrogate test score: 0.06375
Attacking: Epoch 248, Loss: 1.06327, Surrogate test score: 0.06375
Attacking: Epoch 249, Loss: 1.06301, Surrogate test score: 0.06375
Attacking: Epoch 250, Loss: 1.06274, Surrogate test score: 0.06375
Attacking: Epoch 251, Loss: 1.06247, Surrogate test score: 0.06375
Attacking: Epoch 252, Loss: 1.06221, Surrogate test score: 0.06375
Attacking: Epoch 253, Loss: 1.06195, Surrogate test score: 0.06375
Attacking: Epoch 254, Loss: 1.06168, Surrogate test score: 0.06375
Attacking: Epoch 255, Loss: 1.06142, Surrogate test score: 0.06375
Attacking: Epoch 256, Loss: 1.06115, Surrogate test score: 0.06375
Attacking: Epoch 257, Loss: 1.06090, Surrogate test score: 0.06364
Attacking: Epoch 258, Loss: 1.06064, Surrogate test score: 0.06364
Attacking: Epoch 259, Loss: 1.06038, Surrogate test score: 0.06364
Attacking: Epoch 260, Loss: 1.06012, Surrogate test score: 0.06364
Attacking: Epoch 261, Loss: 1.05987, Surrogate test score: 0.06364
Attacking: Epoch 262, Loss: 1.05962, Surrogate test score: 0.06364
Attacking: Epoch 263, Loss: 1.05937, Surrogate test score: 0.06364
Attacking: Epoch 264, Loss: 1.05912, Surrogate test score: 0.06364
Attacking: Epoch 265, Loss: 1.05887, Surrogate test score: 0.06364
Attacking: Epoch 266, Loss: 1.05863, Surrogate test score: 0.06364
Attacking: Epoch 267, Loss: 1.05838, Surrogate test score: 0.06364
Attacking: Epoch 268, Loss: 1.05814, Surrogate test score: 0.06364
Attacking: Epoch 269, Loss: 1.05789, Surrogate test score: 0.06364
Attacking: Epoch 270, Loss: 1.05766, Surrogate test score: 0.06364
Attacking: Epoch 271, Loss: 1.05741, Surrogate test score: 0.06364
Attacking: Epoch 272, Loss: 1.05718, Surrogate test score: 0.06364
Attacking: Epoch 273, Loss: 1.05694, Surrogate test score: 0.06364
Attacking: Epoch 274, Loss: 1.05671, Surrogate test score: 0.06364
Attacking: Epoch 275, Loss: 1.05648, Surrogate test score: 0.06364
Attacking: Epoch 276, Loss: 1.05624, Surrogate test score: 0.06364
Attacking: Epoch 277, Loss: 1.05601, Surrogate test score: 0.06364
Attacking: Epoch 278, Loss: 1.05578, Surrogate test score: 0.06364
Attacking: Epoch 279, Loss: 1.05555, Surrogate test score: 0.06364
Attacking: Epoch 280, Loss: 1.05531, Surrogate test score: 0.06364
Attacking: Epoch 281, Loss: 1.05508, Surrogate test score: 0.06364
Attacking: Epoch 282, Loss: 1.05485, Surrogate test score: 0.06364
Attacking: Epoch 283, Loss: 1.05462, Surrogate test score: 0.06364
Attacking: Epoch 284, Loss: 1.05439, Surrogate test score: 0.06364
Attacking: Epoch 285, Loss: 1.05417, Surrogate test score: 0.06364
Attacking: Epoch 286, Loss: 1.05394, Surrogate test score: 0.06364
Attacking: Epoch 287, Loss: 1.05371, Surrogate test score: 0.06364
Attacking: Epoch 288, Loss: 1.05348, Surrogate test score: 0.06364
Attacking: Epoch 289, Loss: 1.05326, Surrogate test score: 0.06364
Attacking: Epoch 290, Loss: 1.05303, Surrogate test score: 0.06364
Attacking: Epoch 291, Loss: 1.05281, Surrogate test score: 0.06364
Attacking: Epoch 292, Loss: 1.05259, Surrogate test score: 0.06364
Attacking: Epoch 293, Loss: 1.05236, Surrogate test score: 0.06364
Attacking: Epoch 294, Loss: 1.05214, Surrogate test score: 0.06364
Attacking: Epoch 295, Loss: 1.05192, Surrogate test score: 0.06364
Attacking: Epoch 296, Loss: 1.05170, Surrogate test score: 0.06364
Attacking: Epoch 297, Loss: 1.05149, Surrogate test score: 0.06364
Attacking: Epoch 298, Loss: 1.05127, Surrogate test score: 0.06364
Attacking: Epoch 299, Loss: 1.05106, Surrogate test score: 0.06364
Attacking: Epoch 300, Loss: 1.05084, Surrogate test score: 0.06364
Attacking: Epoch 301, Loss: 1.05063, Surrogate test score: 0.06364
Attacking: Epoch 302, Loss: 1.05043, Surrogate test score: 0.06364
Attacking: Epoch 303, Loss: 1.05022, Surrogate test score: 0.06364
Attacking: Epoch 304, Loss: 1.05001, Surrogate test score: 0.06364
Attacking: Epoch 305, Loss: 1.04980, Surrogate test score: 0.06364
Attacking: Epoch 306, Loss: 1.04960, Surrogate test score: 0.06364
Attacking: Epoch 307, Loss: 1.04940, Surrogate test score: 0.06364
Attacking: Epoch 308, Loss: 1.04920, Surrogate test score: 0.06364
Attacking: Epoch 309, Loss: 1.04900, Surrogate test score: 0.06364
Attacking: Epoch 310, Loss: 1.04880, Surrogate test score: 0.06364
Attacking: Epoch 311, Loss: 1.04860, Surrogate test score: 0.06364
Attacking: Epoch 312, Loss: 1.04841, Surrogate test score: 0.06364
Attacking: Epoch 313, Loss: 1.04821, Surrogate test score: 0.06364
Attacking: Epoch 314, Loss: 1.04801, Surrogate test score: 0.06364
Attacking: Epoch 315, Loss: 1.04782, Surrogate test score: 0.06364
Attacking: Epoch 316, Loss: 1.04763, Surrogate test score: 0.06364
Attacking: Epoch 317, Loss: 1.04743, Surrogate test score: 0.06364
Attacking: Epoch 318, Loss: 1.04724, Surrogate test score: 0.06364
Attacking: Epoch 319, Loss: 1.04706, Surrogate test score: 0.06364
Attacking: Epoch 320, Loss: 1.04687, Surrogate test score: 0.06364
Attacking: Epoch 321, Loss: 1.04668, Surrogate test score: 0.06364
Attacking: Epoch 322, Loss: 1.04650, Surrogate test score: 0.06364
Attacking: Epoch 323, Loss: 1.04631, Surrogate test score: 0.06364
Attacking: Epoch 324, Loss: 1.04613, Surrogate test score: 0.06364
Attacking: Epoch 325, Loss: 1.04595, Surrogate test score: 0.06364
Attacking: Epoch 326, Loss: 1.04577, Surrogate test score: 0.06364
Attacking: Epoch 327, Loss: 1.04560, Surrogate test score: 0.06364
Attacking: Epoch 328, Loss: 1.04542, Surrogate test score: 0.06364
Attacking: Epoch 329, Loss: 1.04525, Surrogate test score: 0.06364
Attacking: Epoch 330, Loss: 1.04507, Surrogate test score: 0.06364
Attacking: Epoch 331, Loss: 1.04490, Surrogate test score: 0.06364
Attacking: Epoch 332, Loss: 1.04473, Surrogate test score: 0.06364
Attacking: Epoch 333, Loss: 1.04456, Surrogate test score: 0.06364
Attacking: Epoch 334, Loss: 1.04439, Surrogate test score: 0.06364
Attacking: Epoch 335, Loss: 1.04422, Surrogate test score: 0.06364
Attacking: Epoch 336, Loss: 1.04406, Surrogate test score: 0.06364
Attacking: Epoch 337, Loss: 1.04389, Surrogate test score: 0.06364
Attacking: Epoch 338, Loss: 1.04373, Surrogate test score: 0.06364
Attacking: Epoch 339, Loss: 1.04357, Surrogate test score: 0.06364
Attacking: Epoch 340, Loss: 1.04340, Surrogate test score: 0.06364
Attacking: Epoch 341, Loss: 1.04324, Surrogate test score: 0.06364
Attacking: Epoch 342, Loss: 1.04307, Surrogate test score: 0.06364
Attacking: Epoch 343, Loss: 1.04290, Surrogate test score: 0.06364
Attacking: Epoch 344, Loss: 1.04273, Surrogate test score: 0.06364
Attacking: Epoch 345, Loss: 1.04256, Surrogate test score: 0.06364
Attacking: Epoch 346, Loss: 1.04239, Surrogate test score: 0.06364
Attacking: Epoch 347, Loss: 1.04222, Surrogate test score: 0.06364
Attacking: Epoch 348, Loss: 1.04205, Surrogate test score: 0.06364
Attacking: Epoch 349, Loss: 1.04188, Surrogate test score: 0.06364
Attacking: Epoch 350, Loss: 1.04172, Surrogate test score: 0.06364
Attacking: Epoch 351, Loss: 1.04156, Surrogate test score: 0.06364
Attacking: Epoch 352, Loss: 1.04139, Surrogate test score: 0.06364
Attacking: Epoch 353, Loss: 1.04122, Surrogate test score: 0.06364
Attacking: Epoch 354, Loss: 1.04106, Surrogate test score: 0.06364
Attacking: Epoch 355, Loss: 1.04090, Surrogate test score: 0.06364
Attacking: Epoch 356, Loss: 1.04074, Surrogate test score: 0.06364
Attacking: Epoch 357, Loss: 1.04059, Surrogate test score: 0.06353
Attacking: Epoch 358, Loss: 1.04043, Surrogate test score: 0.06353
Attacking: Epoch 359, Loss: 1.04028, Surrogate test score: 0.06353
Attacking: Epoch 360, Loss: 1.04013, Surrogate test score: 0.06353
Attacking: Epoch 361, Loss: 1.03998, Surrogate test score: 0.06353
Attacking: Epoch 362, Loss: 1.03983, Surrogate test score: 0.06353
Attacking: Epoch 363, Loss: 1.03968, Surrogate test score: 0.06353
Attacking: Epoch 364, Loss: 1.03953, Surrogate test score: 0.06353
Attacking: Epoch 365, Loss: 1.03938, Surrogate test score: 0.06353
Attacking: Epoch 366, Loss: 1.03923, Surrogate test score: 0.06353
Attacking: Epoch 367, Loss: 1.03909, Surrogate test score: 0.06353
Attacking: Epoch 368, Loss: 1.03893, Surrogate test score: 0.06353
Attacking: Epoch 369, Loss: 1.03879, Surrogate test score: 0.06353
Attacking: Epoch 370, Loss: 1.03864, Surrogate test score: 0.06353
Attacking: Epoch 371, Loss: 1.03850, Surrogate test score: 0.06353
Attacking: Epoch 372, Loss: 1.03836, Surrogate test score: 0.06353
Attacking: Epoch 373, Loss: 1.03822, Surrogate test score: 0.06353
Attacking: Epoch 374, Loss: 1.03808, Surrogate test score: 0.06353
Attacking: Epoch 375, Loss: 1.03794, Surrogate test score: 0.06353
Attacking: Epoch 376, Loss: 1.03780, Surrogate test score: 0.06353
Attacking: Epoch 377, Loss: 1.03766, Surrogate test score: 0.06353
Attacking: Epoch 378, Loss: 1.03752, Surrogate test score: 0.06353
Attacking: Epoch 379, Loss: 1.03738, Surrogate test score: 0.06353
Attacking: Epoch 380, Loss: 1.03724, Surrogate test score: 0.06353
Attacking: Epoch 381, Loss: 1.03710, Surrogate test score: 0.06353
Attacking: Epoch 382, Loss: 1.03696, Surrogate test score: 0.06353
Attacking: Epoch 383, Loss: 1.03681, Surrogate test score: 0.06353
Attacking: Epoch 384, Loss: 1.03667, Surrogate test score: 0.06353
Attacking: Epoch 385, Loss: 1.03653, Surrogate test score: 0.06353
Attacking: Epoch 386, Loss: 1.03648, Surrogate test score: 0.06353
Attacking: Epoch 387, Loss: 1.03624, Surrogate test score: 0.06353
Attacking: Epoch 388, Loss: 1.03610, Surrogate test score: 0.06353
Attacking: Epoch 389, Loss: 1.03633, Surrogate test score: 0.06353
Attacking: Epoch 390, Loss: 1.03581, Surrogate test score: 0.06353
Attacking: Epoch 391, Loss: 1.03574, Surrogate test score: 0.06353
Attacking: Epoch 392, Loss: 1.03552, Surrogate test score: 0.06353
Attacking: Epoch 393, Loss: 1.03553, Surrogate test score: 0.06353
Attacking: Epoch 394, Loss: 1.03523, Surrogate test score: 0.06353
Attacking: Epoch 395, Loss: 1.03509, Surrogate test score: 0.06353
Attacking: Epoch 396, Loss: 1.03494, Surrogate test score: 0.06353
Attacking: Epoch 397, Loss: 1.03480, Surrogate test score: 0.06353
Attacking: Epoch 398, Loss: 1.03465, Surrogate test score: 0.06353
Attacking: Epoch 399, Loss: 1.03452, Surrogate test score: 0.06353
Attacking: Epoch 400, Loss: 1.03438, Surrogate test score: 0.06353
Attacking: Epoch 401, Loss: 1.03424, Surrogate test score: 0.06353
Attacking: Epoch 402, Loss: 1.03411, Surrogate test score: 0.06353
Attacking: Epoch 403, Loss: 1.03399, Surrogate test score: 0.06353
Attacking: Epoch 404, Loss: 1.03387, Surrogate test score: 0.06353
Attacking: Epoch 405, Loss: 1.03375, Surrogate test score: 0.06353
Attacking: Epoch 406, Loss: 1.03363, Surrogate test score: 0.06353
Attacking: Epoch 407, Loss: 1.03351, Surrogate test score: 0.06353
Attacking: Epoch 408, Loss: 1.03339, Surrogate test score: 0.06353
Attacking: Epoch 409, Loss: 1.03327, Surrogate test score: 0.06353
Attacking: Epoch 410, Loss: 1.03315, Surrogate test score: 0.06353
Attacking: Epoch 411, Loss: 1.03304, Surrogate test score: 0.06353
Attacking: Epoch 412, Loss: 1.03293, Surrogate test score: 0.06353
Attacking: Epoch 413, Loss: 1.03281, Surrogate test score: 0.06353
Attacking: Epoch 414, Loss: 1.03270, Surrogate test score: 0.06353
Attacking: Epoch 415, Loss: 1.03258, Surrogate test score: 0.06353
Attacking: Epoch 416, Loss: 1.03247, Surrogate test score: 0.06353
Attacking: Epoch 417, Loss: 1.03235, Surrogate test score: 0.06353
Attacking: Epoch 418, Loss: 1.03224, Surrogate test score: 0.06353
Attacking: Epoch 419, Loss: 1.03212, Surrogate test score: 0.06353
Attacking: Epoch 420, Loss: 1.03201, Surrogate test score: 0.06353
Attacking: Epoch 421, Loss: 1.03191, Surrogate test score: 0.06353
Attacking: Epoch 422, Loss: 1.03179, Surrogate test score: 0.06353
Attacking: Epoch 423, Loss: 1.03168, Surrogate test score: 0.06353
Attacking: Epoch 424, Loss: 1.03157, Surrogate test score: 0.06353
Attacking: Epoch 425, Loss: 1.03147, Surrogate test score: 0.06353
Attacking: Epoch 426, Loss: 1.03136, Surrogate test score: 0.06353
Attacking: Epoch 427, Loss: 1.03126, Surrogate test score: 0.06353
Attacking: Epoch 428, Loss: 1.03114, Surrogate test score: 0.06353
Attacking: Epoch 429, Loss: 1.03103, Surrogate test score: 0.06353
Attacking: Epoch 430, Loss: 1.03092, Surrogate test score: 0.06353
Attacking: Epoch 431, Loss: 1.03082, Surrogate test score: 0.06353
Attacking: Epoch 432, Loss: 1.03070, Surrogate test score: 0.06353
Attacking: Epoch 433, Loss: 1.03059, Surrogate test score: 0.06353
Attacking: Epoch 434, Loss: 1.03045, Surrogate test score: 0.06353
Attacking: Epoch 435, Loss: 1.03033, Surrogate test score: 0.06353
Attacking: Epoch 436, Loss: 1.03023, Surrogate test score: 0.06342
Attacking: Epoch 437, Loss: 1.03010, Surrogate test score: 0.06342
Attacking: Epoch 438, Loss: 1.02997, Surrogate test score: 0.06342
Attacking: Epoch 439, Loss: 1.02986, Surrogate test score: 0.06342
Attacking: Epoch 440, Loss: 1.02974, Surrogate test score: 0.06342
Attacking: Epoch 441, Loss: 1.02962, Surrogate test score: 0.06342
Attacking: Epoch 442, Loss: 1.02950, Surrogate test score: 0.06342
Attacking: Epoch 443, Loss: 1.02939, Surrogate test score: 0.06342
Attacking: Epoch 444, Loss: 1.02926, Surrogate test score: 0.06342
Attacking: Epoch 445, Loss: 1.02914, Surrogate test score: 0.06342
Attacking: Epoch 446, Loss: 1.02902, Surrogate test score: 0.06342
Attacking: Epoch 447, Loss: 1.02889, Surrogate test score: 0.06342
Attacking: Epoch 448, Loss: 1.02884, Surrogate test score: 0.06342
Attacking: Epoch 449, Loss: 1.02865, Surrogate test score: 0.06342
Attacking: Epoch 450, Loss: 1.02853, Surrogate test score: 0.06342
Attacking: Epoch 451, Loss: 1.02841, Surrogate test score: 0.06342
Attacking: Epoch 452, Loss: 1.02830, Surrogate test score: 0.06342
Attacking: Epoch 453, Loss: 1.02818, Surrogate test score: 0.06342
Attacking: Epoch 454, Loss: 1.02806, Surrogate test score: 0.06342
