nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='prune', device_id=3, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.2062
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9452153444290161
acc_val: 0.4119
Epoch 10, training loss: 1.6309700012207031
acc_val: 0.4119
Epoch 20, training loss: 1.6187177896499634
acc_val: 0.4119
Epoch 30, training loss: 1.605920433998108
acc_val: 0.4117
Epoch 40, training loss: 1.5945312976837158
acc_val: 0.4119
Epoch 50, training loss: 1.5863348245620728
acc_val: 0.4114
Epoch 60, training loss: 1.5802758932113647
acc_val: 0.4139
Epoch 70, training loss: 1.5742063522338867
acc_val: 0.4133
Epoch 80, training loss: 1.5673242807388306
acc_val: 0.4158
Epoch 90, training loss: 1.5605494976043701
acc_val: 0.4211
Epoch 100, training loss: 1.551489233970642
acc_val: 0.4271
Epoch 110, training loss: 1.5445424318313599
acc_val: 0.4266
Epoch 120, training loss: 1.5378440618515015
acc_val: 0.4392
Epoch 130, training loss: 1.5354580879211426
acc_val: 0.4420
Epoch 140, training loss: 1.5312683582305908
acc_val: 0.4389
Epoch 150, training loss: 1.5314425230026245
acc_val: 0.4432
Epoch 160, training loss: 1.5311552286148071
acc_val: 0.4457
Epoch 170, training loss: 1.527440071105957
acc_val: 0.4492
Epoch 180, training loss: 1.5292843580245972
acc_val: 0.4463
Epoch 190, training loss: 1.5266375541687012
acc_val: 0.4492
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4193
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 18.50232, Surrogate test score: 0.71092
Attacking: Epoch 1, Loss: 17.60594, Surrogate test score: 0.67518
Attacking: Epoch 2, Loss: 16.72763, Surrogate test score: 0.64370
Attacking: Epoch 3, Loss: 15.88720, Surrogate test score: 0.60964
Attacking: Epoch 4, Loss: 15.09177, Surrogate test score: 0.57860
Attacking: Epoch 5, Loss: 14.34667, Surrogate test score: 0.54891
Attacking: Epoch 6, Loss: 13.65191, Surrogate test score: 0.52392
Attacking: Epoch 7, Loss: 13.00189, Surrogate test score: 0.49793
Attacking: Epoch 8, Loss: 12.39321, Surrogate test score: 0.47328
Attacking: Epoch 9, Loss: 11.82073, Surrogate test score: 0.45333
Attacking: Epoch 10, Loss: 11.28251, Surrogate test score: 0.43417
Attacking: Epoch 11, Loss: 10.78037, Surrogate test score: 0.41356
Attacking: Epoch 12, Loss: 10.31476, Surrogate test score: 0.39866
Attacking: Epoch 13, Loss: 9.88773, Surrogate test score: 0.38286
Attacking: Epoch 14, Loss: 9.49934, Surrogate test score: 0.37053
Attacking: Epoch 15, Loss: 9.14956, Surrogate test score: 0.36112
Attacking: Epoch 16, Loss: 8.84215, Surrogate test score: 0.35294
Attacking: Epoch 17, Loss: 8.57395, Surrogate test score: 0.34611
Attacking: Epoch 18, Loss: 8.34285, Surrogate test score: 0.34084
Attacking: Epoch 19, Loss: 8.14616, Surrogate test score: 0.33625
Attacking: Epoch 20, Loss: 7.97944, Surrogate test score: 0.33289
Attacking: Epoch 21, Loss: 7.83934, Surrogate test score: 0.32997
Attacking: Epoch 22, Loss: 7.72229, Surrogate test score: 0.32896
Attacking: Epoch 23, Loss: 7.62507, Surrogate test score: 0.32784
Attacking: Epoch 24, Loss: 7.54399, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.47609, Surrogate test score: 0.32571
Attacking: Epoch 26, Loss: 7.41917, Surrogate test score: 0.32549
Attacking: Epoch 27, Loss: 7.37091, Surrogate test score: 0.32493
Attacking: Epoch 28, Loss: 7.32920, Surrogate test score: 0.32459
Attacking: Epoch 29, Loss: 7.29259, Surrogate test score: 0.32448
Attacking: Epoch 30, Loss: 7.25994, Surrogate test score: 0.32448
Attacking: Epoch 31, Loss: 7.23068, Surrogate test score: 0.32437
Attacking: Epoch 32, Loss: 7.20401, Surrogate test score: 0.32437
Attacking: Epoch 33, Loss: 7.17877, Surrogate test score: 0.32415
Attacking: Epoch 34, Loss: 7.15443, Surrogate test score: 0.32403
Attacking: Epoch 35, Loss: 7.13093, Surrogate test score: 0.32403
Attacking: Epoch 36, Loss: 7.10815, Surrogate test score: 0.32403
Attacking: Epoch 37, Loss: 7.08619, Surrogate test score: 0.32392
Attacking: Epoch 38, Loss: 7.06515, Surrogate test score: 0.32392
Attacking: Epoch 39, Loss: 7.04513, Surrogate test score: 0.32392
Attacking: Epoch 40, Loss: 7.02599, Surrogate test score: 0.32392
Attacking: Epoch 41, Loss: 7.00748, Surrogate test score: 0.32392
Attacking: Epoch 42, Loss: 6.98953, Surrogate test score: 0.32381
Attacking: Epoch 43, Loss: 6.97207, Surrogate test score: 0.32381
Attacking: Epoch 44, Loss: 6.95505, Surrogate test score: 0.32381
Attacking: Epoch 45, Loss: 6.93843, Surrogate test score: 0.32381
Attacking: Epoch 46, Loss: 6.92218, Surrogate test score: 0.32381
Attacking: Epoch 47, Loss: 6.90628, Surrogate test score: 0.32381
Attacking: Epoch 48, Loss: 6.89069, Surrogate test score: 0.32381
Attacking: Epoch 49, Loss: 6.87541, Surrogate test score: 0.32381
Attacking: Epoch 50, Loss: 6.86044, Surrogate test score: 0.32381
Attacking: Epoch 51, Loss: 6.84577, Surrogate test score: 0.32381
Attacking: Epoch 52, Loss: 6.83141, Surrogate test score: 0.32381
Attacking: Epoch 53, Loss: 6.81732, Surrogate test score: 0.32381
Attacking: Epoch 54, Loss: 6.80353, Surrogate test score: 0.32381
Attacking: Epoch 55, Loss: 6.79004, Surrogate test score: 0.32381
Attacking: Epoch 56, Loss: 6.77683, Surrogate test score: 0.32381
Attacking: Epoch 57, Loss: 6.76392, Surrogate test score: 0.32381
Attacking: Epoch 364, Loss: 1.02306, Surrogate test score: 0.06230
Attacking: Epoch 365, Loss: 1.02288, Surrogate test score: 0.06230
Attacking: Epoch 366, Loss: 1.02270, Surrogate test score: 0.06230
Attacking: Epoch 367, Loss: 1.02253, Surrogate test score: 0.06230
Attacking: Epoch 368, Loss: 1.02235, Surrogate test score: 0.06230
Attacking: Epoch 369, Loss: 1.02218, Surrogate test score: 0.06230
Attacking: Epoch 370, Loss: 1.02201, Surrogate test score: 0.06230
Attacking: Epoch 371, Loss: 1.02184, Surrogate test score: 0.06230
Attacking: Epoch 372, Loss: 1.02166, Surrogate test score: 0.06230
Attacking: Epoch 373, Loss: 1.02150, Surrogate test score: 0.06230
Attacking: Epoch 374, Loss: 1.02133, Surrogate test score: 0.06230
Attacking: Epoch 375, Loss: 1.02116, Surrogate test score: 0.06230
Attacking: Epoch 376, Loss: 1.02100, Surrogate test score: 0.06230
Attacking: Epoch 377, Loss: 1.02083, Surrogate test score: 0.06230
Attacking: Epoch 378, Loss: 1.02067, Surrogate test score: 0.06230
Attacking: Epoch 379, Loss: 1.02051, Surrogate test score: 0.06230
Attacking: Epoch 380, Loss: 1.02035, Surrogate test score: 0.06230
Attacking: Epoch 381, Loss: 1.02019, Surrogate test score: 0.06230
Attacking: Epoch 382, Loss: 1.02004, Surrogate test score: 0.06230
Attacking: Epoch 383, Loss: 1.01987, Surrogate test score: 0.06230
Attacking: Epoch 384, Loss: 1.01972, Surrogate test score: 0.06230
Attacking: Epoch 385, Loss: 1.01957, Surrogate test score: 0.06230
Attacking: Epoch 386, Loss: 1.01942, Surrogate test score: 0.06230
Attacking: Epoch 387, Loss: 1.01927, Surrogate test score: 0.06230
Attacking: Epoch 388, Loss: 1.01912, Surrogate test score: 0.06230
Attacking: Epoch 389, Loss: 1.01897, Surrogate test score: 0.06230
Attacking: Epoch 390, Loss: 1.01882, Surrogate test score: 0.06230
Attacking: Epoch 391, Loss: 1.01867, Surrogate test score: 0.06230
Attacking: Epoch 392, Loss: 1.01852, Surrogate test score: 0.06230
Attacking: Epoch 393, Loss: 1.01838, Surrogate test score: 0.06230
Attacking: Epoch 394, Loss: 1.01823, Surrogate test score: 0.06230
Attacking: Epoch 395, Loss: 1.01808, Surrogate test score: 0.06230
Attacking: Epoch 396, Loss: 1.01794, Surrogate test score: 0.06230
Attacking: Epoch 397, Loss: 1.01779, Surrogate test score: 0.06230
Attacking: Epoch 398, Loss: 1.01765, Surrogate test score: 0.06230
Attacking: Epoch 399, Loss: 1.01751, Surrogate test score: 0.06230
Attacking: Epoch 400, Loss: 1.01737, Surrogate test score: 0.06230
Attacking: Epoch 401, Loss: 1.01723, Surrogate test score: 0.06230
Attacking: Epoch 402, Loss: 1.01709, Surrogate test score: 0.06230
Attacking: Epoch 403, Loss: 1.01695, Surrogate test score: 0.06230
Attacking: Epoch 404, Loss: 1.01681, Surrogate test score: 0.06230
Attacking: Epoch 405, Loss: 1.01668, Surrogate test score: 0.06230
Attacking: Epoch 406, Loss: 1.01658, Surrogate test score: 0.06230
Attacking: Epoch 407, Loss: 1.01642, Surrogate test score: 0.06230
Attacking: Epoch 408, Loss: 1.01629, Surrogate test score: 0.06230
Attacking: Epoch 409, Loss: 1.01616, Surrogate test score: 0.06230
Attacking: Epoch 410, Loss: 1.01604, Surrogate test score: 0.06230
Attacking: Epoch 411, Loss: 1.01591, Surrogate test score: 0.06230
Attacking: Epoch 412, Loss: 1.01579, Surrogate test score: 0.06230
Attacking: Epoch 413, Loss: 1.01567, Surrogate test score: 0.06230
Attacking: Epoch 414, Loss: 1.01554, Surrogate test score: 0.06230
Attacking: Epoch 415, Loss: 1.01542, Surrogate test score: 0.06230
Attacking: Epoch 416, Loss: 1.01530, Surrogate test score: 0.06230
Attacking: Epoch 417, Loss: 1.01518, Surrogate test score: 0.06230
Attacking: Epoch 418, Loss: 1.01506, Surrogate test score: 0.06230
Attacking: Epoch 419, Loss: 1.01494, Surrogate test score: 0.06230
Attacking: Epoch 420, Loss: 1.01482, Surrogate test score: 0.06230
Attacking: Epoch 421, Loss: 1.01470, Surrogate test score: 0.06230
Attacking: Epoch 422, Loss: 1.01458, Surrogate test score: 0.06230
Attacking: Epoch 423, Loss: 1.01446, Surrogate test score: 0.06230
Attacking: Epoch 424, Loss: 1.01435, Surrogate test score: 0.06230
Attacking: Epoch 425, Loss: 1.01423, Surrogate test score: 0.06230
Attacking: Epoch 426, Loss: 1.01412, Surrogate test score: 0.06230
Attacking: Epoch 427, Loss: 1.01401, Surrogate test score: 0.06230
Attacking: Epoch 428, Loss: 1.01389, Surrogate test score: 0.06230
Attacking: Epoch 429, Loss: 1.01378, Surrogate test score: 0.06230
Attacking: Epoch 430, Loss: 1.01366, Surrogate test score: 0.06230
Attacking: Epoch 431, Loss: 1.01355, Surrogate test score: 0.06230
Attacking: Epoch 432, Loss: 1.01344, Surrogate test score: 0.06230
Attacking: Epoch 433, Loss: 1.01333, Surrogate test score: 0.06230
Attacking: Epoch 434, Loss: 1.01322, Surrogate test score: 0.06230
Attacking: Epoch 435, Loss: 1.01311, Surrogate test score: 0.06230
Attacking: Epoch 436, Loss: 1.01300, Surrogate test score: 0.06230
Attacking: Epoch 437, Loss: 1.01289, Surrogate test score: 0.06230
Attacking: Epoch 438, Loss: 1.01278, Surrogate test score: 0.06230
Attacking: Epoch 439, Loss: 1.01267, Surrogate test score: 0.06230
Attacking: Epoch 440, Loss: 1.01256, Surrogate test score: 0.06230
Attacking: Epoch 441, Loss: 1.01249, Surrogate test score: 0.06230
Attacking: Epoch 442, Loss: 1.01235, Surrogate test score: 0.06230
Attacking: Epoch 443, Loss: 1.01224, Surrogate test score: 0.06230
Attacking: Epoch 444, Loss: 1.01214, Surrogate test score: 0.06230
Attacking: Epoch 445, Loss: 1.01204, Surrogate test score: 0.06230
Attacking: Epoch 446, Loss: 1.01193, Surrogate test score: 0.06230
Attacking: Epoch 447, Loss: 1.01183, Surrogate test score: 0.06230
Attacking: Epoch 448, Loss: 1.01174, Surrogate test score: 0.06230
Attacking: Epoch 449, Loss: 1.01163, Surrogate test score: 0.06230
Attacking: Epoch 450, Loss: 1.01154, Surrogate test score: 0.06230
Attacking: Epoch 451, Loss: 1.01144, Surrogate test score: 0.06230
Attacking: Epoch 452, Loss: 1.01135, Surrogate test score: 0.06230
Attacking: Epoch 453, Loss: 1.01125, Surrogate test score: 0.06230
Attacking: Epoch 454, Loss: 1.01116, Surrogate test score: 0.06230
Attacking: Epoch 455, Loss: 1.01106, Surrogate test score: 0.06230
Attacking: Epoch 456, Loss: 1.01097, Surrogate test score: 0.06230
Attacking: Epoch 457, Loss: 1.01087, Surrogate test score: 0.06230
Attacking: Epoch 458, Loss: 1.01078, Surrogate test score: 0.06230
Attacking: Epoch 459, Loss: 1.01068, Surrogate test score: 0.06230
Attacking: Epoch 460, Loss: 1.01059, Surrogate test score: 0.06230
Attacking: Epoch 461, Loss: 1.01050, Surrogate test score: 0.06230
Attacking: Epoch 462, Loss: 1.01040, Surrogate test score: 0.06230
Attacking: Epoch 463, Loss: 1.01031, Surrogate test score: 0.06230
Attacking: Epoch 464, Loss: 1.01021, Surrogate test score: 0.06230
Attacking: Epoch 465, Loss: 1.01011, Surrogate test score: 0.06230
Attacking: Epoch 466, Loss: 1.01002, Surrogate test score: 0.06230
Attacking: Epoch 467, Loss: 1.00996, Surrogate test score: 0.06230
Attacking: Epoch 468, Loss: 1.00985, Surrogate test score: 0.06230
Attacking: Epoch 469, Loss: 1.00976, Surrogate test score: 0.06230
Attacking: Epoch 470, Loss: 1.00968, Surrogate test score: 0.06230
Attacking: Epoch 471, Loss: 1.00959, Surrogate test score: 0.06230
Attacking: Epoch 472, Loss: 1.00951, Surrogate test score: 0.06230
Attacking: Epoch 473, Loss: 1.00942, Surrogate test score: 0.06230
Attacking: Epoch 474, Loss: 1.00933, Surrogate test score: 0.06230
Attacking: Epoch 475, Loss: 1.00925, Surrogate test score: 0.06230
Attacking: Epoch 476, Loss: 1.00917, Surrogate test score: 0.06230
Attacking: Epoch 477, Loss: 1.00908, Surrogate test score: 0.06230
Attacking: Epoch 478, Loss: 1.00900, Surrogate test score: 0.06230
Attacking: Epoch 479, Loss: 1.00891, Surrogate test score: 0.06230
Attacking: Epoch 480, Loss: 1.00883, Surrogate test score: 0.06230
Attacking: Epoch 481, Loss: 1.00874, Surrogate test score: 0.06230
Attacking: Epoch 482, Loss: 1.00866, Surrogate test score: 0.06230
Attacking: Epoch 483, Loss: 1.00857, Surrogate test score: 0.06230
Attacking: Epoch 484, Loss: 1.00849, Surrogate test score: 0.06230
Attacking: Epoch 485, Loss: 1.00840, Surrogate test score: 0.06230
Attacking: Epoch 486, Loss: 1.00832, Surrogate test score: 0.06230
Attacking: Epoch 487, Loss: 1.00823, Surrogate test score: 0.06230
Attacking: Epoch 488, Loss: 1.00815, Surrogate test score: 0.06230
Attacking: Epoch 489, Loss: 1.00806, Surrogate test score: 0.06230
Attacking: Epoch 490, Loss: 1.00798, Surrogate test score: 0.06230
Attacking: Epoch 491, Loss: 1.00790, Surrogate test score: 0.06230
Attacking: Epoch 492, Loss: 1.00781, Surrogate test score: 0.06230
Attacking: Epoch 493, Loss: 1.00775, Surrogate test score: 0.06230
Attacking: Epoch 494, Loss: 1.00765, Surrogate test score: 0.06230
Attacking: Epoch 495, Loss: 1.00757, Surrogate test score: 0.06230
Attacking: Epoch 496, Loss: 1.00749, Surrogate test score: 0.06230
Attacking: Epoch 497, Loss: 1.00742, Surrogate test score: 0.06230
Attacking: Epoch 498, Loss: 1.00733, Surrogate test score: 0.06230
Attacking: Epoch 499, Loss: 1.00725, Surrogate test score: 0.06230
Attacking: Sequential inject 21420/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 1.65679, Surrogate test score: 0.05770
Attacking: Epoch 1, Loss: 1.18035, Surrogate test score: 0.05053
Attacking: Epoch 2, Loss: 1.03300, Surrogate test score: 0.04796
Attacking: Epoch 3, Loss: 0.96648, Surrogate test score: 0.04717
Attacking: Epoch 4, Loss: 0.92248, Surrogate test score: 0.04594
Attacking: Epoch 5, Loss: 0.88853, Surrogate test score: 0.04448
Attacking: Epoch 6, Loss: 0.86075, Surrogate test score: 0.04280
Attacking: Epoch 7, Loss: 0.83744, Surrogate test score: 0.04235
Attacking: Epoch 8, Loss: 0.81609, Surrogate test score: 0.04146
Attacking: Epoch 9, Loss: 0.79620, Surrogate test score: 0.04045
Attacking: Epoch 10, Loss: 0.77719, Surrogate test score: 0.03966
Attacking: Epoch 11, Loss: 0.76140, Surrogate test score: 0.03854
Attacking: Epoch 12, Loss: 0.74350, Surrogate test score: 0.03798
Attacking: Epoch 13, Loss: 0.72746, Surrogate test score: 0.03776
Attacking: Epoch 14, Loss: 0.71277, Surrogate test score: 0.03720
Attacking: Epoch 15, Loss: 0.69929, Surrogate test score: 0.03675
Attacking: Epoch 16, Loss: 0.68835, Surrogate test score: 0.03664
Attacking: Epoch 17, Loss: 0.67779, Surrogate test score: 0.03619
Attacking: Epoch 18, Loss: 0.66812, Surrogate test score: 0.03574
Attacking: Epoch 19, Loss: 0.65952, Surrogate test score: 0.03563
Attacking: Epoch 20, Loss: 0.65307, Surrogate test score: 0.03563
Attacking: Epoch 21, Loss: 0.64731, Surrogate test score: 0.03541
Attacking: Epoch 22, Loss: 0.64256, Surrogate test score: 0.03541
Attacking: Epoch 23, Loss: 0.63862, Surrogate test score: 0.03507
Attacking: Epoch 24, Loss: 0.63531, Surrogate test score: 0.03507
Attacking: Epoch 25, Loss: 0.63230, Surrogate test score: 0.03507
Attacking: Epoch 26, Loss: 0.62987, Surrogate test score: 0.03507
Attacking: Epoch 27, Loss: 0.62796, Surrogate test score: 0.03496
Attacking: Epoch 28, Loss: 0.62647, Surrogate test score: 0.03485
Attacking: Epoch 29, Loss: 0.62492, Surrogate test score: 0.03485
Attacking: Epoch 30, Loss: 0.62348, Surrogate test score: 0.03485
Attacking: Epoch 31, Loss: 0.62202, Surrogate test score: 0.03485
Attacking: Epoch 32, Loss: 0.62066, Surrogate test score: 0.03462
Attacking: Epoch 33, Loss: 0.61918, Surrogate test score: 0.03462
Attacking: Epoch 34, Loss: 0.61798, Surrogate test score: 0.03462
Attacking: Epoch 35, Loss: 0.61686, Surrogate test score: 0.03462
Attacking: Epoch 36, Loss: 0.61593, Surrogate test score: 0.03451
Attacking: Epoch 37, Loss: 0.61514, Surrogate test score: 0.03451
Attacking: Epoch 38, Loss: 0.61437, Surrogate test score: 0.03451
Attacking: Epoch 39, Loss: 0.61368, Surrogate test score: 0.03451
Attacking: Epoch 40, Loss: 0.61314, Surrogate test score: 0.03451
Attacking: Epoch 41, Loss: 0.61268, Surrogate test score: 0.03451
Attacking: Epoch 42, Loss: 0.61220, Surrogate test score: 0.03451
Attacking: Epoch 43, Loss: 0.61178, Surrogate test score: 0.03451
Attacking: Epoch 44, Loss: 0.61150, Surrogate test score: 0.03451
Attacking: Epoch 45, Loss: 0.61109, Surrogate test score: 0.03451
Attacking: Epoch 46, Loss: 0.61066, Surrogate test score: 0.03451
Attacking: Epoch 47, Loss: 0.61026, Surrogate test score: 0.03451
Attacking: Epoch 48, Loss: 0.60987, Surrogate test score: 0.03451
Attacking: Epoch 49, Loss: 0.60947, Surrogate test score: 0.03429
Attacking: Epoch 50, Loss: 0.60904, Surrogate test score: 0.03429
Attacking: Epoch 51, Loss: 0.60869, Surrogate test score: 0.03429
Attacking: Epoch 52, Loss: 0.60830, Surrogate test score: 0.03429
Attacking: Epoch 53, Loss: 0.60797, Surrogate test score: 0.03429
Attacking: Epoch 54, Loss: 0.60760, Surrogate test score: 0.03429
Attacking: Epoch 55, Loss: 0.60722, Surrogate test score: 0.03429
Attacking: Epoch 56, Loss: 0.60683, Surrogate test score: 0.03429
Attacking: Epoch 57, Loss: 0.60645, Surrogate test score: 0.03429
Attacking: Epoch 58, Loss: 0.60609, Surrogate test score: 0.03429
Attacking: Epoch 59, Loss: 0.60570, Surrogate test score: 0.03429
Attacking: Epoch 60, Loss: 0.60535, Surrogate test score: 0.03429
Attacking: Epoch 61, Loss: 0.60500, Surrogate test score: 0.03417
Attacking: Epoch 62, Loss: 0.60462, Surrogate test score: 0.03417
Attacking: Epoch 63, Loss: 0.60425, Surrogate test score: 0.03417
Attacking: Epoch 64, Loss: 0.60388, Surrogate test score: 0.03417
Attacking: Epoch 65, Loss: 0.60351, Surrogate test score: 0.03417
Attacking: Epoch 66, Loss: 0.60315, Surrogate test score: 0.03417
Attacking: Epoch 67, Loss: 0.60280, Surrogate test score: 0.03417
Attacking: Epoch 68, Loss: 0.60243, Surrogate test score: 0.03417
Attacking: Epoch 69, Loss: 0.60207, Surrogate test score: 0.03417
Attacking: Epoch 70, Loss: 0.60170, Surrogate test score: 0.03417
Attacking: Epoch 71, Loss: 0.60132, Surrogate test score: 0.03417
Attacking: Epoch 72, Loss: 0.60096, Surrogate test score: 0.03417
Attacking: Epoch 73, Loss: 0.60059, Surrogate test score: 0.03406
Attacking: Epoch 74, Loss: 0.60023, Surrogate test score: 0.03406
Attacking: Epoch 75, Loss: 0.59987, Surrogate test score: 0.03406
Attacking: Epoch 76, Loss: 0.59950, Surrogate test score: 0.03406
Attacking: Epoch 77, Loss: 0.59913, Surrogate test score: 0.03406
Attacking: Epoch 78, Loss: 0.59877, Surrogate test score: 0.03406
Attacking: Epoch 79, Loss: 0.59840, Surrogate test score: 0.03406
Attacking: Epoch 80, Loss: 0.59805, Surrogate test score: 0.03406
Attacking: Epoch 81, Loss: 0.59770, Surrogate test score: 0.03406
Attacking: Epoch 82, Loss: 0.59734, Surrogate test score: 0.03406
Attacking: Epoch 83, Loss: 0.59698, Surrogate test score: 0.03406
Attacking: Epoch 84, Loss: 0.59663, Surrogate test score: 0.03406
Attacking: Epoch 85, Loss: 0.59628, Surrogate test score: 0.03406
Attacking: Epoch 86, Loss: 0.59593, Surrogate test score: 0.03406
Attacking: Epoch 87, Loss: 0.59558, Surrogate test score: 0.03406
Attacking: Epoch 88, Loss: 0.59524, Surrogate test score: 0.03406
Attacking: Epoch 89, Loss: 0.59489, Surrogate test score: 0.03406
Attacking: Epoch 90, Loss: 0.59455, Surrogate test score: 0.03406
Attacking: Epoch 91, Loss: 0.59420, Surrogate test score: 0.03406
Attacking: Epoch 92, Loss: 0.59386, Surrogate test score: 0.03406
Attacking: Epoch 93, Loss: 0.59351, Surrogate test score: 0.03406
Attacking: Epoch 94, Loss: 0.59316, Surrogate test score: 0.03406
Attacking: Epoch 95, Loss: 0.59282, Surrogate test score: 0.03406
Attacking: Epoch 96, Loss: 0.59247, Surrogate test score: 0.03406
Attacking: Epoch 97, Loss: 0.59212, Surrogate test score: 0.03406
Attacking: Epoch 98, Loss: 0.59178, Surrogate test score: 0.03406
Attacking: Epoch 99, Loss: 0.59144, Surrogate test score: 0.03395
Attacking: Epoch 100, Loss: 0.59109, Surrogate test score: 0.03395
Attacking: Epoch 101, Loss: 0.59075, Surrogate test score: 0.03395
Attacking: Epoch 102, Loss: 0.59041, Surrogate test score: 0.03395
Attacking: Epoch 103, Loss: 0.59008, Surrogate test score: 0.03395
Attacking: Epoch 104, Loss: 0.58975, Surrogate test score: 0.03395
Attacking: Epoch 105, Loss: 0.58941, Surrogate test score: 0.03395
Attacking: Epoch 106, Loss: 0.58908, Surrogate test score: 0.03395
Attacking: Epoch 107, Loss: 0.58875, Surrogate test score: 0.03395
Attacking: Epoch 108, Loss: 0.58842, Surrogate test score: 0.03395
Attacking: Epoch 109, Loss: 0.58810, Surrogate test score: 0.03395
Attacking: Epoch 110, Loss: 0.58777, Surrogate test score: 0.03395
Attacking: Epoch 111, Loss: 0.58745, Surrogate test score: 0.03395
Attacking: Epoch 112, Loss: 0.58713, Surrogate test score: 0.03395
Attacking: Epoch 113, Loss: 0.58680, Surrogate test score: 0.03395
Attacking: Epoch 114, Loss: 0.58648, Surrogate test score: 0.03395
Attacking: Epoch 115, Loss: 0.58615, Surrogate test score: 0.03395
Attacking: Epoch 116, Loss: 0.58583, Surrogate test score: 0.03395
Attacking: Epoch 117, Loss: 0.58551, Surrogate test score: 0.03395
Attacking: Epoch 118, Loss: 0.58519, Surrogate test score: 0.03395
Attacking: Epoch 119, Loss: 0.58485, Surrogate test score: 0.03395
Attacking: Epoch 120, Loss: 0.58451, Surrogate test score: 0.03395
Attacking: Epoch 121, Loss: 0.58416, Surrogate test score: 0.03395
Attacking: Epoch 122, Loss: 0.58380, Surrogate test score: 0.03395
Attacking: Epoch 123, Loss: 0.58346, Surrogate test score: 0.03395
Attacking: Epoch 124, Loss: 0.58294, Surrogate test score: 0.03395
Attacking: Epoch 125, Loss: 0.58243, Surrogate test score: 0.03395
Attacking: Epoch 126, Loss: 0.58326, Surrogate test score: 0.03384
Attacking: Epoch 127, Loss: 0.58195, Surrogate test score: 0.03384
Attacking: Epoch 128, Loss: 0.58154, Surrogate test score: 0.03395
Attacking: Epoch 129, Loss: 0.58141, Surrogate test score: 0.03395
Attacking: Epoch 130, Loss: 0.58122, Surrogate test score: 0.03395
Attacking: Epoch 131, Loss: 0.58101, Surrogate test score: 0.03395
Attacking: Epoch 132, Loss: 0.58076, Surrogate test score: 0.03395
Attacking: Epoch 133, Loss: 0.58050, Surrogate test score: 0.03395
Attacking: Epoch 134, Loss: 0.58022, Surrogate test score: 0.03384
Attacking: Epoch 135, Loss: 0.57993, Surrogate test score: 0.03384
Attacking: Epoch 136, Loss: 0.57963, Surrogate test score: 0.03384
Attacking: Epoch 137, Loss: 0.57930, Surrogate test score: 0.03384
Attacking: Epoch 138, Loss: 0.57896, Surrogate test score: 0.03384
Attacking: Epoch 139, Loss: 0.57858, Surrogate test score: 0.03373
Attacking: Epoch 140, Loss: 0.57818, Surrogate test score: 0.03373
Attacking: Epoch 141, Loss: 0.57779, Surrogate test score: 0.03373
Attacking: Epoch 142, Loss: 0.57745, Surrogate test score: 0.03373
Attacking: Epoch 143, Loss: 0.57714, Surrogate test score: 0.03373
Attacking: Epoch 144, Loss: 0.57706, Surrogate test score: 0.03373
Attacking: Epoch 145, Loss: 0.57685, Surrogate test score: 0.03373
Attacking: Epoch 146, Loss: 0.57641, Surrogate test score: 0.03373
Attacking: Epoch 147, Loss: 0.57614, Surrogate test score: 0.03373
Attacking: Epoch 148, Loss: 0.57592, Surrogate test score: 0.03373
Attacking: Epoch 149, Loss: 0.57570, Surrogate test score: 0.03373
Attacking: Epoch 150, Loss: 0.57547, Surrogate test score: 0.03373
Attacking: Epoch 151, Loss: 0.57523, Surrogate test score: 0.03373
Attacking: Epoch 152, Loss: 0.57499, Surrogate test score: 0.03373
Attacking: Epoch 153, Loss: 0.57475, Surrogate test score: 0.03373
Attacking: Epoch 154, Loss: 0.57450, Surrogate test score: 0.03373
Attacking: Epoch 155, Loss: 0.57426, Surrogate test score: 0.03373
Attacking: Epoch 156, Loss: 0.57400, Surrogate test score: 0.03373
Attacking: Epoch 157, Loss: 0.57374, Surrogate test score: 0.03373
Attacking: Epoch 158, Loss: 0.57388, Surrogate test score: 0.03373
Attacking: Epoch 159, Loss: 0.57321, Surrogate test score: 0.03373
